Institution,Course,Label,URL,Mode,Salary,avgTariff,lowerTariff,Employment
University Of The Arts~, London,Performance Design and Practice,BA,http://www.arts.ac.uk/csm/courses/undergraduate/ba-performance-design-and-practice/,FullTime,20000,134.66666666666666,1,80
University Of The Arts~, London,Photography,BA,http://www.arts.ac.uk/camberwell/courses/undergraduate/ba-photography/,FullTime,18000,108.0,48,90
University Of The Arts~, London,Photography,BA,http://www.arts.ac.uk/lcc/courses/undergraduate/ba-hons-photography/,FullTime,14000,112,1,85
University Of The Arts~, London,Photojournalism and Documentary Photography,BA,http://www.arts.ac.uk/lcc/courses/undergraduate/ba-hons-photojournalism-and-documentary-photogra/,FullTime,19000,107.25,1,85
University Of The Arts~, London,Product Design,BA,http://www.arts.ac.uk/csm/courses/undergraduate/ba-product-design/,FullTime,20000,123.25,64,90
University Of The Arts~, London,Production Arts for Screen,BA,http://www.arts.ac.uk/wimbledon/courses/undergraduate/ba-production-arts-screen/,FullTime,20000,134.66666666666666,1,90
University Of The Arts~, London,Public Relations,BA,http://www.arts.ac.uk/lcc/courses/undergraduate/ba-hons-public-relations/,FullTime,21000,106.0,1,85
University Of The Arts~, London,Sculpture,BA,http://www.arts.ac.uk/camberwell/courses/undergraduate/ba-sculpture/,FullTime,18000,123.25,1,85
University Of The Arts~, London,Sound Arts and Design,BA,http://www.arts.ac.uk/lcc/courses/undergraduate/ba-hons-sound-arts-and-design/,FullTime,20000,115.33333333333333,1,90
University Of The Arts~, London,Strategic Fashion Management,MSc,http://www.arts.ac.uk/fashion/courses/integrated-masters/msc-strategic-fashion-management/,FullTime,26000,151.5,96,90
University Of The Arts~, London,Textile Design,BA,http://www.arts.ac.uk/csm/courses/undergraduate/ba-textile-design/,FullTime,16000,131.0,64,95
University Of The Arts~, London,Textile Design,BA,http://www.arts.ac.uk/chelsea/courses/undergraduate/ba-textile-design/,FullTime,17000,116.28571428571428,48,95
University Of The Arts~, London,Theatre Design,BA,http://www.arts.ac.uk/wimbledon/courses/undergraduate/ba-theatre-design/,FullTime,20000,134.66666666666666,1,90
University Of The Arts~, London,Three-Dimensional Design,BA,http://www.arts.ac.uk/camberwell/courses/undergraduate/ba-3d-design/,FullTime,19000,125.23529411764706,64,89
Aston University,Accounting For Management,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/accounting-for-management/,FullTime,22000,149.625,112,85
Aston University,Biological Sciences,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/lhs/biology/,FullTime,19000,135.5,96,95
Aston University,Biological Sciences,MBiol,http://www1.aston.ac.uk/study/undergraduate/courses/school/lhs/mbiol/,FullTime,19000,130.14285714285714,112,95
Aston University,Biomedical Engineering,BEng,http://www.aston.ac.uk/study/undergraduate/courses/school/lhs/biomedical-engineering/,FullTime,25000,109.33333333333333,48,83
Aston University,Biomedical Engineering,MEng,http://www.aston.ac.uk/study/undergraduate/courses/school/lhs/biomedical-engineering/,FullTime,25000,109.33333333333333,48,83
Aston University,Biomedical Science,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/lhs/biomedical-sciences/,FullTime,21000,131.1578947368421,96,90
Aston University,Business and Management,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/business-management/,FullTime,25000,160.48387096774195,112,88
Aston University,Business Computing and IT,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/business-computing-it/,FullTime,25000,155.25,1,88
Aston University,Business~, Management and Public Policy,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/joint-honours/joint-honours-courses/public-policy-business/,FullTime,22000,118.0,96,90
Aston University,Chemical Engineering,BEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/beng-chemical-engineering/,FullTime,23000,130.14285714285714,96,85
Aston University,Chemical Engineering,MEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/meng-chemical-engineering/,FullTime,23000,130.14285714285714,96,85
Aston University,Communications Engineering,BEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/beng-communications-engineering/,FullTime,25000,133.0,64,83
Aston University,Computing for Business,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/bsc-computing-for-business/,FullTime,28000,128,96,80
Aston University,Computing Science,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/bsc-computing-science/,FullTime,22000,150.0,112,90
Aston University,Computing Science and Mathematics,BSc,http://www.aston.ac.uk/study/undergraduate/courses/eas/bsc-computing-science-and-mathematics/,FullTime,24000,147.52941176470588,96,84
Aston University,Design Engineering,BEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/beng-design-engineering/,FullTime,25000,96,80,83
Aston University,Economics And Management,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/economics-management/,FullTime,25000,136.03571428571428,96,90
Aston University,Electrical and Electronic Engineering,BEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/beng-electrical-and-electronic-engineering/,FullTime,25000,138.0,1,83
Aston University,Electrical and Electronic Engineering,MEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/meng-electrical-and-electronic-engineering/,FullTime,25000,133.0,64,83
Aston University,Electromechanical Engineering,BEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/beng-electromechanical-engineering/,FullTime,25000,137.75,80,82
Aston University,English Language,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/english-language/englishlanguage/,FullTime,22000,124.0,80,90
Aston University,English Language & Literature,BSc,http://www.aston.ac.uk/study/undergraduate/courses/languages-social-sciences/bsc-english-language-and-literature/,FullTime,22000,123.89655172413794,96,90
Aston University,Finance,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/finance/,FullTime,22000,137.0,80,85
Aston University,French,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/languages-translation/french/,FullTime,21000,123.25,80,80
Aston University,French including School Experience,BSc,http://www.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/french-german-spanish-qts/,FullTime,21000,123.25,80,80
Aston University,German,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/languages-translation/german/,FullTime,21000,128,96,80
Aston University,German including School Experience,BSc,http://www.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/french-german-spanish-qts/,FullTime,21000,128,96,80
Aston University,Healthcare Science (Audiology),BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/lhs/audiology-courses/bsc-healthcare-science-audiology/,FullTime,22000,149.0,112,95
Aston University,Human Resource Management,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/human-resource-management/,FullTime,24000,144,112,87
Aston University,Industrial Product Design,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/bsc-industrial-product-design/,FullTime,25000,125.33333333333333,80,82
Aston University,International Business And Economics,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/international-business-economics/,FullTime,25000,128,112,100
Aston University,International Business And Management,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/international-business-management/,FullTime,23000,148.82142857142858,112,80
Aston University,Logistics with Purchasing Management,BSc,http://www.aston.ac.uk/study/undergraduate/courses/eas/bsc-logistics-with-purchasing-management/,FullTime,25000,138.0,96,83
Aston University,Logistics with Supply Chain Management,BSc,http://www.aston.ac.uk/study/undergraduate/courses/eas/bsc-logistics-with-supply-chain-management/,FullTime,25000,138.0,96,83
Aston University,Logistics with Transport Management,BSc,http://www.aston.ac.uk/study/undergraduate/courses/eas/bsc-logistics-with-transport-management/,FullTime,25000,138.0,96,83
Aston University,Marketing,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/aston-business-school/marketing/,FullTime,24000,154.5,112,90
Aston University,Mathematics,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/bsc-mathematics/,FullTime,22000,132.21875,96,80
Aston University,Mathematics for Industry,BSc,http://www.aston.ac.uk/study/undergraduate/courses/eas/bsc-mathematics-for-industry/,FullTime,25000,126.23076923076923,96,85
Aston University,Mathematics with Economics,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/joint-honours/joint-honours-courses/maths-economics/,FullTime,26000,112,96,100
Aston University,Mechanical Engineering,MEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/meng-mechanical-engineering/,FullTime,25000,136.33333333333334,80,85
Aston University,Mechanical Engineering,BEng,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/beng-mechanical-engineering/,FullTime,25000,136.33333333333334,80,85
Aston University,Multimedia Computing,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/bsc-multimedia-computing/,FullTime,24000,133.0,112,84
Aston University,Neuroscience,BSc,http://www.aston.ac.uk/study/undergraduate/courses/school/lhs/bsc-neuroscience/,FullTime,18000,137.0909090909091,112,97
Aston University,Optometry,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/lhs/optometry-courses/optometry/,FullTime,14000,150.0,112,99
Aston University,Optometry,MOptom,http://www1.aston.ac.uk/study/undergraduate/courses/school/lhs/optometry-courses/optometry/,FullTime,15000,150.0,112,99
Aston University,Pharmacy,MPharm,http://www1.aston.ac.uk/study/undergraduate/courses/school/lhs/pharmacy/,FullTime,18000,142.14285714285714,112,97
Aston University,Politics with International Relations,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/international-relations-and-politics/bsc-politics-with-international-relations/,FullTime,21000,114.5,64,80
Aston University,Product Design and Management,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/eas/bsc-product-design-management/,FullTime,25000,146.5,64,82
Aston University,Psychology,BSc,http://www.aston.ac.uk/study/undergraduate/courses/lhs/psychology/,FullTime,20000,130.8846153846154,96,87
Aston University,Psychology,BSc,http://www.aston.ac.uk/study/undergraduate/courses/lhs/psychology/,FullTime,20000,130.8846153846154,96,87
Aston University,Sociology,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/sociology-social-policy/sociology/,FullTime,18000,112,96,85
Aston University,Spanish,BSc,http://www1.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/languages-translation/bsc-spanish/,FullTime,21000,118.66666666666667,80,80
Aston University,Spanish including School Experience,BSc,http://www.aston.ac.uk/study/undergraduate/courses/school/languages-social-sciences/french-german-spanish-qts/,FullTime,21000,112,80,80
Aston University,Transport Product Design,BSc,http://www.aston.ac.uk/study/undergraduate/courses/eas/bsc-transport-product-design/,FullTime,25000,137.75,80,82
Bangor University,Addysg Gynradd,BA,https://www.bangor.ac.uk/courses/undergraduate/X122-Addysg-Gynradd,FullTime,21000,163.0,1,100
Bangor University,Adult Nursing,BN,https://www.bangor.ac.uk/courses/undergraduate/B740-Adult-Nursing,FullTime,22000,141.0,1,100
Bangor University,Applied Marine Biology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C163-Applied-Marine-Biology,FullTime,15000,152.57142857142858,80,73
Bangor University,Applied Terrestrial And Marine Ecology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C180-Applied-Terrestrial-and-Marine-Ecology,FullTime,15000,125.125,64,73
Bangor University,Applied Terrestrial And Marine Ecology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C183-Applied-Terrestrial-and-Marine-Ecology-with-placement-year,FullTime,15000,125.125,64,73
Bangor University,Bilingualism,MArts,https://www.bangor.ac.uk/courses/undergraduate/Q102-Bilingualism,FullTime,17000,124.85714285714286,1,90
Bangor University,Biology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C100-Biology,FullTime,15000,119.5,64,65
Bangor University,Biology,MBiol,https://www.bangor.ac.uk/courses/undergraduate/C101-Biology,FullTime,15000,96,80,73
Bangor University,Biology With Biotechnology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C511-Biology-with-Biotechnology,FullTime,15000,131.52941176470588,80,85
Bangor University,Biology With Biotechnology,MBiol,https://www.bangor.ac.uk/courses/undergraduate/C510-Biology-with-Biotechnology,FullTime,15000,131.52941176470588,80,85
Bangor University,Biomedical Sciences,BSc,https://www.bangor.ac.uk/courses/undergraduate/B102-Biomedical-Science,FullTime,15000,144,112,80
Bangor University,Business Economics,BSc,https://www.bangor.ac.uk/courses/undergraduate/L190-Business-Economics,FullTime,17000,106.71428571428571,48,80
Bangor University,Business Studies,BSc,https://www.bangor.ac.uk/courses/undergraduate/N101-Business-Studies,FullTime,18000,135.5,64,90
Bangor University,Business Studies With Spanish,BA,https://www.bangor.ac.uk/courses/undergraduate/N1R4-Business-Studies-with-Spanish,FullTime,18000,135.5,64,90
Bangor University,Chemistry,BSc,https://www.bangor.ac.uk/courses/undergraduate/F100-Chemistry,FullTime,19000,117.0,64,95
Bangor University,Chemistry,MChem,https://www.bangor.ac.uk/courses/undergraduate/F104-Chemistry,FullTime,19000,119.5,64,90
Bangor University,Chemistry With Industrial Experience,BSc,https://www.bangor.ac.uk/courses/undergraduate/F103-Chemistry-with-Industrial-Experience,FullTime,19000,96,64,90
Bangor University,Chemistry With Industrial Experience,MChem,https://www.bangor.ac.uk/courses/undergraduate/F101-Chemistry-with-Industrial-Experience,FullTime,19000,119.5,64,90
Bangor University,Children'S Nursing,BN,https://www.bangor.ac.uk/courses/undergraduate/B731-Childrens-Nursing,FullTime,22000,147.0,112,95
Bangor University,Computer Information Systems,BSc,https://www.bangor.ac.uk/courses/undergraduate/I110-Computer-Information-Systems,FullTime,22000,106.0,48,65
Bangor University,Computer Information Systems for Business,BSc,https://www.bangor.ac.uk/courses/undergraduate/IN00-Computer-Information-Systems-for-Business,FullTime,22000,121.23076923076923,80,80
Bangor University,Computer Science,BSc,https://www.bangor.ac.uk/courses/undergraduate/G400-Computer-Science,FullTime,22000,112,80,95
Bangor University,Computer Systems Engineering,BEng,https://www.bangor.ac.uk/courses/undergraduate/H612-Computer-Systems-Engineering,FullTime,23000,115.75,48,85
Bangor University,Computer Systems Engineering,BSc,https://www.bangor.ac.uk/courses/undergraduate/H603-Computer-Systems-Engineering,FullTime,23000,115.75,48,85
Bangor University,Computer Systems Engineering,MEng,https://www.bangor.ac.uk/courses/undergraduate/H617-Computer-Systems-Engineering,FullTime,23000,115.75,48,85
Bangor University,Conservation with Forestry (with placement year),BSc,https://www.bangor.ac.uk/courses/undergraduate/5DLD-Conservation-with-Forestry-with-placement-year,FullTime,23000,165.0,80,85
Bangor University,Control And Instrumentation Engineering,MEng,https://www.bangor.ac.uk/courses/undergraduate/H661-Control-and-Instrumentation-Engineering,FullTime,23000,115.75,48,85
Bangor University,Creative And Professional Writing,BA,https://www.bangor.ac.uk/courses/undergraduate/W890-Creative-and-Professional-Writing,FullTime,17000,133.0,80,90
Bangor University,Creative Practice,MArts,https://www.bangor.ac.uk/courses/undergraduate/W900-Creative-Practice,FullTime,17000,134.0,48,90
Bangor University,Creative Studies,BA,https://www.bangor.ac.uk/courses/undergraduate/WPQ0-Creative-Studies,FullTime,17000,151.5,48,100
Bangor University,Criminology & Criminal Justice,MSoc,https://www.bangor.ac.uk/courses/undergraduate/M932-Criminology-and-Criminal-Justice,FullTime,17000,130.72727272727272,64,90
Bangor University,Criminology And Criminal Justice,BA,https://www.bangor.ac.uk/courses/undergraduate/M930-Criminology-and-Criminal-Justice,FullTime,15000,112,1,85
Bangor University,Critical Safety Engineering,MEng,https://www.bangor.ac.uk/courses/undergraduate/H660-Critical-Safety-Engineering,FullTime,23000,115.75,48,85
Bangor University,Cymdeithaseg a Troseddeg a Chyfiawnder Troseddol,BA,https://www.bangor.ac.uk/courses/undergraduate/LM3Y-Cymdeithaseg-and-Criminology-and-Criminal-Justice,FullTime,17000,130.72727272727272,64,90
Bangor University,Cymdeithaseg And Health And Social Care,BA,https://www.bangor.ac.uk/courses/undergraduate/LL3M-Cymdeithaseg-a-Gofal-Iechyd-a-Chymdeithasol,FullTime,17000,130.72727272727272,64,90
Bangor University,Cymraeg,BA,https://www.bangor.ac.uk/courses/undergraduate/Q562-Welsh-Cymraeg-for-first--and-second-language-students,FullTime,17000,160,128,90
Bangor University,Cymraeg Proffesiynol,BA,https://www.bangor.ac.uk/courses/undergraduate/Q563-Cymraeg-Proffesiynol,FullTime,17000,165.0,64,90
Bangor University,Design And Technology,BSc,https://www.bangor.ac.uk/courses/undergraduate/X1WF-Design-and-Technology-Secondary-Education,FullTime,22000,146.30769230769232,80,100
Bangor University,Diagnostic Radiography,BSc,https://www.bangor.ac.uk/courses/undergraduate/B821-Diagnostic-Radiography,FullTime,22000,166.0,112,100
Bangor University,Dylunio Cynnyrch,BSc,https://www.bangor.ac.uk/courses/undergraduate/W241-Dylunio-Cynnyrch,FullTime,15000,112,48,80
Bangor University,Electronic Engineering,BEng,https://www.bangor.ac.uk/courses/undergraduate/H610-Electronic-Engineering,FullTime,23000,114.5,48,80
Bangor University,Electronic Engineering,BSc,https://www.bangor.ac.uk/courses/undergraduate/H611-Electronic-Engineering,FullTime,23000,80,1,85
Bangor University,Electronic Engineering,MEng,https://www.bangor.ac.uk/courses/undergraduate/H601-Electronic-Engineering,FullTime,23000,140.0,80,100
Bangor University,English Language,BA,https://www.bangor.ac.uk/courses/undergraduate/Q301-English-Language,FullTime,16000,128,80,90
Bangor University,English Language And English Literature,BA,https://www.bangor.ac.uk/courses/undergraduate/QQC3-English-Language-and-English-Literature,FullTime,16000,121.70588235294117,80,90
Bangor University,English Language for TEFL,BA,https://www.bangor.ac.uk/courses/undergraduate/Q315-English-Language-for-TEFL,FullTime,16000,121.70588235294117,80,90
Bangor University,English Language for TEFL,MArts,https://www.bangor.ac.uk/courses/undergraduate/Q316-English-Language-for-TEFL,FullTime,16000,121.70588235294117,80,90
Bangor University,English Language with English Literature,BA,https://www.bangor.ac.uk/courses/undergraduate/Q3Q2-English-Language-with-English-Literature,FullTime,16000,121.70588235294117,80,90
Bangor University,English Law and French Law,LLB,https://www.bangor.ac.uk/courses/undergraduate/M1M0-English-Law-and-French-Law,FullTime,16000,137.0,80,95
Bangor University,English Literature,MArts,https://www.bangor.ac.uk/courses/undergraduate/Q320-English-Literature,FullTime,16000,121.70588235294117,80,90
Bangor University,English Literature,BA,https://www.bangor.ac.uk/courses/undergraduate/8H25-English-Literature,FullTime,16000,96,48,90
Bangor University,English Literature With English Language,BA,https://www.bangor.ac.uk/courses/undergraduate/Q310-English-Literature-with-English-Language,FullTime,16000,121.70588235294117,80,90
Bangor University,Environmental Conservation,BSc,https://www.bangor.ac.uk/courses/undergraduate/D447-Environmental-Conservation,FullTime,18000,122.0,48,100
Bangor University,Environmental Conservation,BSc,https://www.bangor.ac.uk/courses/undergraduate/D448-Environmental-Conservation-with-placement-year,FullTime,18000,138.0,64,100
Bangor University,Environmental Management,MEnvSci,https://www.bangor.ac.uk/courses/undergraduate/D452-Environmental-Management,FullTime,18000,121.23076923076923,64,90
Bangor University,Environmental Management,BSc,https://www.bangor.ac.uk/courses/undergraduate/F855-Environmental-Management,FullTime,18000,121.23076923076923,64,90
Bangor University,Environmental Science,MEnvSci,https://www.bangor.ac.uk/courses/undergraduate/F850-Environmental-Science,FullTime,18000,121.23076923076923,64,90
Bangor University,Environmental Sciences,BSc,https://www.bangor.ac.uk/courses/undergraduate/F900-Environmental-Science,FullTime,18000,133.0,48,90
Bangor University,Financial Economics,BSc,https://www.bangor.ac.uk/courses/undergraduate/L111-Financial-Economics,FullTime,17000,106.71428571428571,48,80
Bangor University,Forestry,BSc,https://www.bangor.ac.uk/courses/undergraduate/D500-Forestry,FullTime,23000,165.0,80,85
Bangor University,Forestry,BSc,https://www.bangor.ac.uk/courses/undergraduate/D501-Forestry-with-placement-year,FullTime,23000,167.5,96,85
Bangor University,French,BA,https://www.bangor.ac.uk/courses/undergraduate/R101-French,FullTime,17000,103.5,48,95
Bangor University,French And Spanish,BA,https://www.bangor.ac.uk/courses/undergraduate/RR14-French-and-Spanish,FullTime,17000,102.42857142857143,48,85
Bangor University,Geography,BSc,https://www.bangor.ac.uk/courses/undergraduate/F800-Geography,FullTime,17000,118.42857142857143,64,90
Bangor University,Geography,MGeog,https://www.bangor.ac.uk/courses/undergraduate/F801-Geography,FullTime,18000,121.23076923076923,64,90
Bangor University,Geography,BA,https://www.bangor.ac.uk/courses/undergraduate/L700-Geography,FullTime,18000,115.75,80,75
Bangor University,Geological Oceanography,MSci,https://www.bangor.ac.uk/courses/undergraduate/F652-Geological-Oceanography,FullTime,19000,112,64,95
Bangor University,Geological Oceanography,BSc,https://www.bangor.ac.uk/courses/undergraduate/F650-Geological-Oceanography,FullTime,19000,106.71428571428571,64,90
Bangor University,German,BA,https://www.bangor.ac.uk/courses/undergraduate/R200-German,FullTime,17000,117.0,64,85
Bangor University,Health and Social Care,MSoc,https://www.bangor.ac.uk/courses/undergraduate/L514-Health-and-Social-Care,FullTime,17000,132.0909090909091,64,75
Bangor University,Health And Social Care,BA,https://www.bangor.ac.uk/courses/undergraduate/L510-Health-and-Social-Care,FullTime,17000,134.0,48,89
Bangor University,Health and Well-being,BSc,https://www.bangor.ac.uk/courses/undergraduate/B704-Health-and-Well-being,FullTime,22000,145.0,1,98
Bangor University,Heritage~, Archaeology And History,BA,https://www.bangor.ac.uk/courses/undergraduate/VV41-Heritage-Archaeology-and-History,FullTime,19000,120.4,80,85
Bangor University,History,BA,https://www.bangor.ac.uk/courses/undergraduate/V100-History,FullTime,19000,119.5,80,85
Bangor University,History,MArts,https://www.bangor.ac.uk/courses/undergraduate/V101-History,FullTime,19000,120.4,80,95
Bangor University,Iechyd a Gofal Cymdeithasol,BA,https://www.bangor.ac.uk/courses/undergraduate/L515-Iechyd-a-Gofal-Cymdeithasol,FullTime,17000,135.5,48,89
Bangor University,International English Language for TEFL,BA,https://www.bangor.ac.uk/courses/undergraduate/Q314-International-English-Language-for-TEFL,FullTime,16000,121.70588235294117,80,90
Bangor University,Law,LLB,https://www.bangor.ac.uk/courses/undergraduate/M100-Law,FullTime,16000,128,80,95
Bangor University,Law 2,LLB,https://www.bangor.ac.uk/courses/undergraduate/M101-Law-2-Year-Degree-Scheme,FullTime,16000,137.0,80,95
Bangor University,Learning Disability Nursing,BN,https://www.bangor.ac.uk/courses/undergraduate/B761-Learning-Disability-Nursing,FullTime,22000,145.0,1,98
Bangor University,Linguistics,BA,https://www.bangor.ac.uk/courses/undergraduate/Q100-Linguistics,FullTime,17000,112,1,90
Bangor University,Linguistics,MArts,https://www.bangor.ac.uk/courses/undergraduate/Q101-Linguistics,FullTime,17000,124.85714285714286,1,90
Bangor University,Marine Biology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C160-Marine-Biology,FullTime,15000,119.5,64,65
Bangor University,Marine Biology,MSci,https://www.bangor.ac.uk/courses/undergraduate/C167-Master-of-Marine-Biology,FullTime,15000,125.125,64,73
Bangor University,Marine Environmental Studies,BSc,https://www.bangor.ac.uk/courses/undergraduate/F710-Marine-Environmental-Studies,FullTime,19000,80,48,80
Bangor University,Marine Geography,BSc,https://www.bangor.ac.uk/courses/undergraduate/F842-Marine-Geography,FullTime,18000,121.23076923076923,64,90
Bangor University,Marine Science,MMSci,https://www.bangor.ac.uk/courses/undergraduate/F711-Master-of-Marine-Science,FullTime,19000,119.5,64,80
Bangor University,Marine Vertebrate Zoology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C351-Marine-Vertebrate-Zoology,FullTime,15000,131.0,48,75
Bangor University,Marketing,BSc,https://www.bangor.ac.uk/courses/undergraduate/N501-Marketing,FullTime,18000,96,48,85
Bangor University,Medical Biology,BSc,https://www.bangor.ac.uk/courses/undergraduate/B103-Medical-Biology,FullTime,15000,125.125,64,73
Bangor University,Medical Biology,MBiol,https://www.bangor.ac.uk/courses/undergraduate/B104-Medical-Biology,FullTime,15000,125.125,64,73
Bangor University,Medical Sciences,BMedSci,https://www.bangor.ac.uk/courses/undergraduate/B100-Medical-Sciences,FullTime,22000,119.5,80,90
Bangor University,Medieval And Early Modern History,BA,https://www.bangor.ac.uk/courses/undergraduate/V130-Medieval-and-Early-Modern-History,FullTime,19000,118.0,64,85
Bangor University,Mental Health Nursing,BN,https://www.bangor.ac.uk/courses/undergraduate/B760-Mental-Health-Nursing,FullTime,22000,144,112,100
Bangor University,Midwifery,BM,https://www.bangor.ac.uk/courses/undergraduate/B720-Midwifery,FullTime,21000,136.57142857142858,96,100
Bangor University,Modern And Contemporary History,BA,https://www.bangor.ac.uk/courses/undergraduate/V140-Modern-and-Contemporary-History,FullTime,19000,120.4,80,85
Bangor University,Music,BMus,https://www.bangor.ac.uk/courses/undergraduate/W302-Music,FullTime,15000,139.25,80,95
Bangor University,Music,BA,https://www.bangor.ac.uk/courses/undergraduate/W300-Music,FullTime,16000,134.0,64,100
Bangor University,Ocean Science,BSc,https://www.bangor.ac.uk/courses/undergraduate/F700-Ocean-Science,FullTime,19000,103.5,64,80
Bangor University,Philosophy and Religion,BA,https://www.bangor.ac.uk/courses/undergraduate/VV56-Philosophy-and-Religion,FullTime,17000,102.42857142857143,64,100
Bangor University,Physical Oceanography,MSci,https://www.bangor.ac.uk/courses/undergraduate/F734-Physical-Oceanography,FullTime,19000,119.5,64,80
Bangor University,Polisi Cymdeithasol A Gofal Iechyd A Chymdeithasol,BA,https://www.bangor.ac.uk/courses/undergraduate/LL5K-Polisi-Cymdeithasol-a-Gofal-Iechyd-a-Chymdeithasol,FullTime,17000,132.0909090909091,64,75
Bangor University,Polisi Cymdeithasol A Throseddeg A Chyfiawnder Troseddol,BA,https://www.bangor.ac.uk/courses/undergraduate/LM4X-Polisi-Cymdeithasol-a-Throseddeg-a-Chyfiawnder-Troseddol,FullTime,17000,132.0909090909091,64,75
Bangor University,Primary Education,BA,https://www.bangor.ac.uk/courses/undergraduate/X120-Primary-Education,FullTime,22000,121.0,80,85
Bangor University,Product Design,BSc,https://www.bangor.ac.uk/courses/undergraduate/W240-Product-Design,FullTime,15000,107.25,48,85
Bangor University,Professional Writing,MArts,https://www.bangor.ac.uk/courses/undergraduate/W891-Professional-Writing,FullTime,17000,131.0,48,95
Bangor University,Psychology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C800-Psychology,FullTime,16000,122.625,80,90
Bangor University,Psychology,MSci,https://www.bangor.ac.uk/courses/undergraduate/C807-Psychology,FullTime,17000,124.85714285714286,80,92
Bangor University,Psychology w Clin & Health Psy,MSci,https://www.bangor.ac.uk/courses/undergraduate/C808-Psychology-with-Clinical-and-Health-Psychology,FullTime,17000,124.85714285714286,80,92
Bangor University,Psychology With Clinical And Health Psychology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C880-Psychology-with-Clinical-and-Health-Psychology,FullTime,17000,131.75,64,95
Bangor University,Psychology With Neuropsychology,BSc,https://www.bangor.ac.uk/courses/undergraduate/C801-Psychology-with-Neuropsychology,FullTime,17000,119.5,1,95
Bangor University,Social Policy,BA,https://www.bangor.ac.uk/courses/undergraduate/L402-Social-Policy,FullTime,17000,132.0909090909091,64,75
Bangor University,Social Policy,MSoc,https://www.bangor.ac.uk/courses/undergraduate/L403-Social-Policy,FullTime,17000,132.0909090909091,64,75
Bangor University,Sociology,BA,https://www.bangor.ac.uk/courses/undergraduate/L300-Sociology,FullTime,17000,96,48,80
Bangor University,Sociology,MSoc,https://www.bangor.ac.uk/courses/undergraduate/L302-Sociology,FullTime,17000,130.72727272727272,64,90
Bangor University,Sociology And Criminology And Criminal Justice,BA,https://www.bangor.ac.uk/courses/undergraduate/LM39-Sociology-and-Criminology-and-Criminal-Justice,FullTime,17000,130.72727272727272,64,90
Bangor University,Spanish,BA,https://www.bangor.ac.uk/courses/undergraduate/R400-Spanish,FullTime,17000,101.625,64,85
